Incident FDID,County,Service Name,Time Diff : Alarm - Arrival,time_diff_edit,Incident Date,Year,Full Address,Incident City,Fire Incident Type - Code,Fire Incident Type,full_address_geocode,lat,long
57012,Linn,Marion Fire Department,0:04,4,9/10/11,2011,2730 24th ST,Marion,111,Building fire,"2730 24th ST, Marion, Iowa",42.049309,-91.587774
57012,Linn,Marion Fire Department,0:04,4,11/22/11,2011,180 21st ST,Marion,111,Building fire,"180 21st ST, Marion, Iowa",42.028767,-91.590383
57012,Linn,Marion Fire Department,0:07,7,12/28/11,2011,1006 Orrian DR,Marion,111,Building fire,"1006 Orrian DR, Marion, Iowa",42.00867,-91.6057189
57012,Linn,Marion Fire Department,0:05,5,12/31/11,2011,1121 Plumwood CT,Marion,111,Building fire,"1121 Plumwood CT, Marion, Iowa",42.045111,-91.62317
57012,Linn,Marion Fire Department,0:04,4,1/1/12,2012,2190 Winchester DR,Marion,113,"Cooking fire, confined to container","2190 Winchester DR, Marion, Iowa",42.044565,-91.569885
57012,Linn,Marion Fire Department,0:12,12,1/7/12,2012,1766 Prairie Chapel RD,Marion,111,Building fire,"1766 Prairie Chapel RD, Marion, Iowa",42.1078819,-91.53703
57012,Linn,Marion Fire Department,0:05,5,1/22/12,2012,1105 S 15 ST,Marion,111,Building fire,"1105 S 15 ST, Marion, Iowa",42.018567,-91.593434
57012,Linn,Marion Fire Department,0:03,3,1/28/12,2012,1210 Blairs Ferry RD,Marion,115,"Incinerator overload or malfunction, fire confined","1210 Blairs Ferry RD, Marion, Iowa",42.0329229,-91.624533
57012,Linn,Marion Fire Department,0:05,5,2/1/12,2012,1490 Daleview DR,Marion,113,"Cooking fire, confined to container","1490 Daleview DR, Marion, Iowa",42.018018,-91.594013
57012,Linn,Marion Fire Department,0:03,3,2/16/12,2012,84 Birch DR,Marion,121,Fire in mobile home used as fixed residence,"84 Birch DR, Marion, Iowa",42.0336421,-91.5695517
57012,Linn,Marion Fire Department,0:05,5,2/20/12,2012,3053 Stone Creek CT,Marion,111,Building fire,"3053 Stone Creek CT, Marion, Iowa",42.05251,-91.589196
57012,Linn,Marion Fire Department,0:04,4,2/20/12,2012,1330 Jackson DR,Marion,121,Fire in mobile home used as fixed residence,"1330 Jackson DR, Marion, Iowa",42.039263,-91.5410026
57012,Linn,Marion Fire Department,0:03,3,3/8/12,2012,3270 8 ST Apt 2,Marion,111,Building fire,"3270 8 ST Apt 2, Marion, Iowa",42.053888,-91.601669
57012,Linn,Marion Fire Department,0:02,2,3/27/12,2012,377 Ben Dov DR,Marion,111,Building fire,"377 Ben Dov DR, Marion, Iowa",42.0314129,-91.5648754
57012,Linn,Marion Fire Department,0:04,4,4/5/12,2012,985 Lindale DR,Marion,111,Building fire,"985 Lindale DR, Marion, Iowa",42.036542,-91.619488
57012,Linn,Marion Fire Department,0:03,3,4/10/12,2012,455 31 ST,Marion,111,Building fire,"455 31 ST, Marion, Iowa",42.0309764,-91.5787284
57012,Linn,Marion Fire Department,0:03,3,4/22/12,2012,3378 Quail Trail CT,Marion,114,"Chimney or flue fire, confined to chimney or flue","3378 Quail Trail CT, Marion, Iowa",42.054322,-91.5754819
57012,Linn,Marion Fire Department,0:02,2,4/27/12,2012,1435 25 ST,Marion,113,"Cooking fire, confined to container","1435 25 ST, Marion, Iowa",42.039758,-91.585704
57012,Linn,Marion Fire Department,0:06,6,5/21/12,2012,1240 Meadowview DR Apt 1,Marion,113,"Cooking fire, confined to container","1240 Meadowview DR Apt 1, Marion, Iowa",42.019127,-91.597179
57012,Linn,Marion Fire Department,0:05,5,5/30/12,2012,150 34th AVE,Marion,111,Building fire,"150 34th AVE, Marion, Iowa",42.05524,-91.608795
57012,Linn,Marion Fire Department,0:04,4,6/3/12,2012,500 Marion BLVD,Marion,111,Building fire,"500 Marion BLVD, Marion, Iowa",42.0287818,-91.6164636
57012,Linn,Marion Fire Department,0:05,5,6/5/12,2012,2895 McGowan BLVD,Marion,111,Building fire,"2895 McGowan BLVD, Marion, Iowa",42.043023,-91.581669
57012,Linn,Marion Fire Department,0:05,5,6/18/12,2012,1786 George DR,Marion,111,Building fire,"1786 George DR, Marion, Iowa",42.041201,-91.5429602
57012,Linn,Marion Fire Department,0:05,5,6/19/12,2012,1385 Meadow View DR Apt 1,Marion,113,"Cooking fire, confined to container","1385 Meadow View DR Apt 1, Marion, Iowa",42.018493,-91.595553
57012,Linn,Marion Fire Department,0:01,1,6/20/12,2012,1705 Concord DR,Marion,113,"Cooking fire, confined to container","1705 Concord DR, Marion, Iowa",42.041892,-91.576237
57012,Linn,Marion Fire Department,0:02,2,6/25/12,2012,500 8 AVE,Marion,111,Building fire,"500 8 AVE, Marion, Iowa",42.0344134,-91.605632
57012,Linn,Marion Fire Department,0:04,4,7/12/12,2012,1379 Huron DR,Marion,121,Fire in mobile home used as fixed residence,"1379 Huron DR, Marion, Iowa",42.0386316,-91.5544385
57012,Linn,Marion Fire Department,0:04,4,7/16/12,2012,3140 9 ST Apt 1,Marion,113,"Cooking fire, confined to container","3140 9 ST Apt 1, Marion, Iowa",42.0529098,-91.6003413
57012,Linn,Marion Fire Department,0:03,3,7/25/12,2012,3111 10 ST,Marion,111,Building fire,"3111 10 ST, Marion, Iowa",42.0531719,-91.5988513
57012,Linn,Marion Fire Department,0:01,1,7/27/12,2012,537 8 AVE,Marion,111,Building fire,"537 8 AVE, Marion, Iowa",42.033943,-91.605107
57012,Linn,Marion Fire Department,0:02,2,8/6/12,2012,957 12 ST,Marion,111,Building fire,"957 12 ST, Marion, Iowa",42.035736,-91.596537
57012,Linn,Marion Fire Department,0:10,10,9/9/12,2012,1400 Vogt RD,Marion,113,"Cooking fire, confined to container","1400 Vogt RD, Marion, Iowa",42.0814809,-91.648926
57012,Linn,Marion Fire Department,0:04,4,9/24/12,2012,170 Southview DR Apt 3,Marion,113,"Cooking fire, confined to container","170 Southview DR Apt 3, Marion, Iowa",42.02877,-91.621754
57012,Linn,Marion Fire Department,0:05,5,11/22/12,2012,245 Grand AVE,Marion,111,Building fire,"245 Grand AVE, Marion, Iowa",42.020293,-91.607567
57012,Linn,Marion Fire Department,0:04,4,11/26/12,2012,455 31st ST,Marion,113,"Cooking fire, confined to container","455 31st ST, Marion, Iowa",42.0309764,-91.5787284
57012,Linn,Marion Fire Department,0:01,1,12/27/12,2012,1210 Blairs Ferry RD,Marion,114,"Chimney or flue fire, confined to chimney or flue","1210 Blairs Ferry RD, Marion, Iowa",42.0329229,-91.624533
57012,Linn,Marion Fire Department,0:05,5,2/7/13,2013,3230 9 ST Apt 4,Marion,111,Building fire,"3230 9 ST Apt 4, Marion, Iowa",42.053422,-91.6006419
57012,Linn,Marion Fire Department,0:04,4,2/10/13,2013,675 S 15 ST,Marion,111,Building fire,"675 S 15 ST, Marion, Iowa",42.024067,-91.59155
57012,Linn,Marion Fire Department,0:02,2,2/13/13,2013,780 5 AVE,Marion,111,Building fire,"780 5 AVE, Marion, Iowa",42.031792,-91.602306
57012,Linn,Marion Fire Department,0:04,4,2/25/13,2013,6 Chapelridge CIR,Marion,111,Building fire,"6 Chapelridge CIR, Marion, Iowa",42.0220058,-91.5721535
57012,Linn,Marion Fire Department,0:08,8,3/4/13,2013,1860 County Home RD,Marion,111,Building fire,"1860 County Home RD, Marion, Iowa",42.0938155,-91.5474102
57012,Linn,Marion Fire Department,0:05,5,3/11/13,2013,2095 Geode ST,Marion,111,Building fire,"2095 Geode ST, Marion, Iowa",42.044508,-91.605864
57012,Linn,Marion Fire Department,0:02,2,3/27/13,2013,1420 Twixt Town RD,Marion,111,Building fire,"1420 Twixt Town RD, Marion, Iowa",42.0277502,-91.6183232
57012,Linn,Marion Fire Department,0:04,4,4/2/13,2013,3545 3 AVE,Marion,111,Building fire,"3545 3 AVE, Marion, Iowa",42.029152,-91.5727239
57012,Linn,Marion Fire Department,0:05,5,4/20/13,2013,2635 6 ST,Marion,113,"Cooking fire, confined to container","2635 6 ST, Marion, Iowa",42.048949,-91.603591
57012,Linn,Marion Fire Department,0:06,6,5/8/13,2013,3175 8 ST,Marion,113,"Cooking fire, confined to container","3175 8 ST, Marion, Iowa",42.053177,-91.601049
57012,Linn,Marion Fire Department,0:04,4,5/15/13,2013,490 20 ST,Marion,111,Building fire,"490 20 ST, Marion, Iowa",42.031336,-91.590765
57012,Linn,Marion Fire Department,0:03,3,5/21/13,2013,129 Southview DR,Marion,113,"Cooking fire, confined to container","129 Southview DR, Marion, Iowa",42.0288533,-91.6213773
57012,Linn,Marion Fire Department,0:02,2,5/24/13,2013,4451 Lantern CT,Marion,111,Building fire,"4451 Lantern CT, Marion, Iowa",42.0387259,-91.562319
57012,Linn,Marion Fire Department,0:05,5,5/24/13,2013,6150 Dakota DR,Marion,121,Fire in mobile home used as fixed residence,"6150 Dakota DR, Marion, Iowa",42.042604,-91.5462275
57012,Linn,Marion Fire Department,0:03,3,6/11/13,2013,920 W 14 AVE,Marion,113,"Cooking fire, confined to container","920 W 14 AVE, Marion, Iowa",42.039765,-91.620851
57012,Linn,Marion Fire Department,0:05,5,6/24/13,2013,2440 eastlawn DR,Marion,111,Building fire,"2440 eastlawn DR, Marion, Iowa",42.024937,-91.58613
57012,Linn,Marion Fire Department,0:05,5,6/26/13,2013,675 S 15 ST,Marion,111,Building fire,"675 S 15 ST, Marion, Iowa",42.024067,-91.59155
57012,Linn,Marion Fire Department,0:05,5,6/30/13,2013,2990 24 AVE,Marion,113,"Cooking fire, confined to container","2990 24 AVE, Marion, Iowa",42.046725,-91.5804069
57012,Linn,Marion Fire Department,0:04,4,7/9/13,2013,1690 Park AVE,Marion,111,Building fire,"1690 Park AVE, Marion, Iowa",42.038903,-91.592383
57012,Linn,Marion Fire Department,0:02,2,7/21/13,2013,449 Morris DR,Marion,111,Building fire,"449 Morris DR, Marion, Iowa",42.0348738,-91.5651963
57012,Linn,Marion Fire Department,0:04,4,8/15/13,2013,412 Ben-Dov DR,Marion,111,Building fire,"412 Ben-Dov DR, Marion, Iowa",42.031356,-91.5649109
57012,Linn,Marion Fire Department,0:05,5,8/17/13,2013,1985 Blackhawk DR,Marion,111,Building fire,"1985 Blackhawk DR, Marion, Iowa",42.0424233,-91.5465507
57012,Linn,Marion Fire Department,0:07,7,9/13/13,2013,Chapel Ridge CIR Apt 8A,Marion,113,"Cooking fire, confined to container","Chapel Ridge CIR Apt 8A, Marion, Iowa",42.033279,-91.5968958
57012,Linn,Marion Fire Department,0:04,4,10/2/13,2013,102 3 AVE,Marion,111,Building fire,"102 3 AVE, Marion, Iowa",42.030064,-91.610077
57012,Linn,Marion Fire Department,0:04,4,10/18/13,2013,3470 Crown AVE,Marion,111,Building fire,"3470 Crown AVE, Marion, Iowa",42.045859,-91.575115
57012,Linn,Marion Fire Department,0:04,4,10/18/13,2013,900 26 ST,Marion,111,Building fire,"900 26 ST, Marion, Iowa",42.034966,-91.585014
57012,Linn,Marion Fire Department,0:13,13,11/7/13,2013,19 Cottage Grove Woods,Marion,114,"Chimney or flue fire, confined to chimney or flue","19 Cottage Grove Woods, Marion, Iowa",42.000665,-91.601175
57012,Linn,Marion Fire Department,0:08,8,11/11/13,2013,5350 Prairie Ridge AVE,Marion,113,"Cooking fire, confined to container","5350 Prairie Ridge AVE, Marion, Iowa",42.047286,-91.554233
57012,Linn,Marion Fire Department,0:04,4,11/14/13,2013,1120 W 8 AVE,Marion,111,Building fire,"1120 W 8 AVE, Marion, Iowa",42.0355,-91.623583
57012,Linn,Marion Fire Department,0:04,4,11/28/13,2013,1403 14 ST,Marion,113,"Cooking fire, confined to container","1403 14 ST, Marion, Iowa",42.039733,-91.5945
57012,Linn,Marion Fire Department,0:03,3,12/23/13,2013,865 Centeral,Marion,116,"Fuel burner/boiler malfunction, fire confined","865 Centeral, Marion, Iowa",42.036597,-91.6007
57012,Linn,Marion Fire Department,0:04,4,1/16/14,2014,3051 28 AVE,Marion,111,Building fire,"3051 28 AVE, Marion, Iowa",42.049435,-91.579986
57012,Linn,Marion Fire Department,0:03,3,2/24/14,2014,1366 7 ST Apt B,Marion,111,Building fire,"1366 7 ST Apt B, Marion, Iowa",42.038951,-91.603025
57012,Linn,Marion Fire Department,0:04,4,2/26/14,2014,3111 10 ST,Marion,111,Building fire,"3111 10 ST, Marion, Iowa",42.0531719,-91.5988513
57012,Linn,Marion Fire Department,0:03,3,3/5/14,2014,4510 Vasey AVE Apt 2,Marion,113,"Cooking fire, confined to container","4510 Vasey AVE Apt 2, Marion, Iowa",42.040854,-91.561551
57012,Linn,Marion Fire Department,0:06,6,3/5/14,2014,2175 Bison CT Apt 102,Marion,113,"Cooking fire, confined to container","2175 Bison CT Apt 102, Marion, Iowa",42.043947,-91.548016
57012,Linn,Marion Fire Department,0:03,3,3/10/14,2014,2449 7 AVE,Marion,113,"Cooking fire, confined to container","2449 7 AVE, Marion, Iowa",42.0329377,-91.5865188
57012,Linn,Marion Fire Department,0:04,4,3/14/14,2014,925 Westview DR,Marion,114,"Chimney or flue fire, confined to chimney or flue","925 Westview DR, Marion, Iowa",42.022615,-91.600269
57012,Linn,Marion Fire Department,0:07,7,3/25/14,2014,1210 Blairs Ferry RD,Marion,111,Building fire,"1210 Blairs Ferry RD, Marion, Iowa",42.0329229,-91.624533
57012,Linn,Marion Fire Department,0:05,5,3/27/14,2014,895 S 11 ST Apt 9,Marion,111,Building fire,"895 S 11 ST Apt 9, Marion, Iowa",42.02175,-91.597712
57012,Linn,Marion Fire Department,0:05,5,3/29/14,2014,2650 Spoonbill DR,Marion,111,Building fire,"2650 Spoonbill DR, Marion, Iowa",42.048291,-91.564302
57012,Linn,Marion Fire Department,0:05,5,4/11/14,2014,520 17 ST,Marion,111,Building fire,"520 17 ST, Marion, Iowa",42.031756,-91.592443
57012,Linn,Marion Fire Department,0:09,9,4/27/14,2014,3462 Barnsley CIR,Marion,111,Building fire,"3462 Barnsley CIR, Marion, Iowa",42.0566144,-91.6219643
57012,Linn,Marion Fire Department,0:05,5,5/11/14,2014,1160 S 12 ST Apt 4,Marion,111,Building fire,"1160 S 12 ST Apt 4, Marion, Iowa",42.0182239,-91.597222
57012,Linn,Marion Fire Department,0:04,4,5/15/14,2014,125 Southview DR Apt A,Marion,111,Building fire,"125 Southview DR Apt A, Marion, Iowa",42.028829,-91.62106
57012,Linn,Marion Fire Department,0:02,2,5/20/14,2014,1461 39 ST Apt Place,Marion,111,Building fire,"1461 39 ST Apt Place, Marion, Iowa",42.4889592,-90.6898191
57012,Linn,Marion Fire Department,0:09,9,7/10/14,2014,3425 N Alburnett RD,Marion,111,Building fire,"3425 N Alburnett RD, Marion, Iowa",42.110968,-91.616433
57012,Linn,Marion Fire Department,0:04,4,7/12/14,2014,343 Pheasant AVE,Marion,111,Building fire,"343 Pheasant AVE, Marion, Iowa",42.0485479,-91.613606
57012,Linn,Marion Fire Department,0:04,4,7/12/14,2014,343 Pheasant AVE,Marion,111,Building fire,"343 Pheasant AVE, Marion, Iowa",42.0485479,-91.613606
57012,Linn,Marion Fire Department,0:03,3,7/16/14,2014,560 W 8 AVE,Marion,111,Building fire,"560 W 8 AVE, Marion, Iowa",42.034778,-91.616524
57012,Linn,Marion Fire Department,0:06,6,8/5/14,2014,345 W 33 AVE,Marion,113,"Cooking fire, confined to container","345 W 33 AVE, Marion, Iowa",42.05398,-91.611326
57012,Linn,Marion Fire Department,0:05,5,8/15/14,2014,2701 5 AVE Apt 4,Marion,113,"Cooking fire, confined to container","2701 5 AVE Apt 4, Marion, Iowa",42.031217,-91.583052
57012,Linn,Marion Fire Department,0:03,3,9/8/14,2014,1485 9 ST,Marion,111,Building fire,"1485 9 ST, Marion, Iowa",42.039858,-91.600147
57012,Linn,Marion Fire Department,0:07,7,9/27/14,2014,2445 Hillview DR,Marion,113,"Cooking fire, confined to container","2445 Hillview DR, Marion, Iowa",42.021917,-91.586113
57012,Linn,Marion Fire Department,0:03,3,10/2/14,2014,101 S 11 ST Apt 108,Marion,113,"Cooking fire, confined to container","101 S 11 ST Apt 108, Marion, Iowa",42.027689,-91.597648
57012,Linn,Marion Fire Department,0:01,1,10/17/14,2014,701 9 AVE Apt 7,Marion,111,Building fire,"701 9 AVE Apt 7, Marion, Iowa",42.034798,-91.602439
57012,Linn,Marion Fire Department,0:05,5,10/29/14,2014,4200 Munier RD,Marion,111,Building fire,"4200 Munier RD, Marion, Iowa",42.022293,-91.565674
57012,Linn,Marion Fire Department,0:02,2,11/8/14,2014,1018.5 7 AVE,Marion,111,Building fire,"1018.5 7 AVE, Marion, Iowa",42.0334153,-91.5990146
57012,Linn,Marion Fire Department,0:03,3,11/9/14,2014,101 S 11 ST Apt 108,Marion,113,"Cooking fire, confined to container","101 S 11 ST Apt 108, Marion, Iowa",42.027689,-91.597648
57012,Linn,Marion Fire Department,0:05,5,11/10/14,2014,1560 Red Fox WAY,Marion,111,Building fire,"1560 Red Fox WAY, Marion, Iowa",42.0390251,-91.5516962
57012,Linn,Marion Fire Department,0:02,2,11/11/14,2014,78 Birch DR,Marion,111,Building fire,"78 Birch DR, Marion, Iowa",42.0336425,-91.5695934
57012,Linn,Marion Fire Department,0:04,4,11/13/14,2014,170 Southview Apt 3,Marion,113,"Cooking fire, confined to container","170 Southview Apt 3, Marion, Iowa",42.02877,-91.621754
57012,Linn,Marion Fire Department,0:03,3,11/20/14,2014,88 Birch DR,Marion,121,Fire in mobile home used as fixed residence,"88 Birch DR, Marion, Iowa",42.0336418,-91.5695239
57013,Linn,Mount Vernon Fire Department,0:09,9,1/15/04,2004,1161 ivanhoe rd,MOUNT VERNON,114,"Chimney or flue fire, confined to chimney or flue","1161 ivanhoe rd, MOUNT VERNON, Iowa",41.887905,-91.478227
57013,Linn,Mount Vernon Fire Department,0:03,3,1/25/04,2004,1311 bryant rd,MOUNT VERNON,114,"Chimney or flue fire, confined to chimney or flue","1311 bryant rd, MOUNT VERNON, Iowa",41.929186,-91.431461
57013,Linn,Mount Vernon Fire Department,0:05,5,3/20/04,2004,703 6th ave north,MOUNT VERNON,111,Building fire,"703 6th ave north, MOUNT VERNON, Iowa",41.927923,-91.420675
57013,Linn,Mount Vernon Fire Department,0:10,10,10/19/04,2004,1366 W MT. VERNON RD,MOUNT VERNON,111,Building fire,"1366 W MT. VERNON RD, MOUNT VERNON, Iowa",41.970483,-91.499377
57013,Linn,Mount Vernon Fire Department,0:10,10,10/23/04,2004,1161 W MT. VERNON RD,MOUNT VERNON,111,Building fire,"1161 W MT. VERNON RD, MOUNT VERNON, Iowa",41.961335,-91.478736
57013,Linn,Mount Vernon Fire Department,0:07,7,6/28/05,2005,921 Linn Ridge Rd,MOUNT VERNON,111,Building fire,"921 Linn Ridge Rd, MOUNT VERNON, Iowa",41.9870559,-91.4464999
57013,Linn,Mount Vernon Fire Department,0:05,5,8/15/06,2006,113 1st AV S,MOUNT VERNON,111,Building fire,"113 1st AV S, MOUNT VERNON, Iowa",41.9214702,-91.4173308
57013,Linn,Mount Vernon Fire Department,0:11,11,1/4/08,2008,513 HWY 30 HWY W Apt #2,MOUNT VERNON,113,"Cooking fire, confined to container","513 HWY 30 HWY W Apt #2, MOUNT VERNON, Iowa",41.9219522,-91.4168371
57013,Linn,Mount Vernon Fire Department,0:09,9,1/11/08,2008,396 PITLIK DR,MOUNT VERNON,114,"Chimney or flue fire, confined to chimney or flue","396 PITLIK DR, MOUNT VERNON, Iowa",41.888183,-91.456244
57013,Linn,Mount Vernon Fire Department,0:04,4,2/13/08,2008,109 1ST ST W,MOUNT VERNON,111,Building fire,"109 1ST ST W, MOUNT VERNON, Iowa",41.922711,-91.417239
57013,Linn,Mount Vernon Fire Department,0:05,5,3/26/08,2008,308 8th ST NW,MOUNT VERNON,111,Building fire,"308 8th ST NW, MOUNT VERNON, Iowa",41.928674,-91.4162659
57013,Linn,Mount Vernon Fire Department,0:02,2,5/26/08,2008,300 1ST ST W,MOUNT VERNON,111,Building fire,"300 1ST ST W, MOUNT VERNON, Iowa",41.9233606,-91.4190941
57013,Linn,Mount Vernon Fire Department,0:11,11,6/22/08,2008,1722 YEISLEY RD,MOUNT VERNON,111,Building fire,"1722 YEISLEY RD, MOUNT VERNON, Iowa",41.985298,-91.426498
57013,Linn,Mount Vernon Fire Department,0:03,3,10/26/08,2008,711 MEDOW CT Apt # 1,MOUNT VERNON,113,"Cooking fire, confined to container","711 MEDOW CT Apt # 1, MOUNT VERNON, Iowa",41.918112,-91.4117909
57013,Linn,Mount Vernon Fire Department,0:10,10,11/13/08,2008,1642 Highway 1 HWY N,MOUNT VERNON,116,"Fuel burner/boiler malfunction, fire confined","1642 Highway 1 HWY N, MOUNT VERNON, Iowa",41.980227,-91.378478
57013,Linn,Mount Vernon Fire Department,0:04,4,11/20/08,2008,907 Highway 1 HWY N,MOUNT VERNON,111,Building fire,"907 Highway 1 HWY N, MOUNT VERNON, Iowa",41.9297007,-91.4098521
57013,Linn,Mount Vernon Fire Department,0:06,6,11/27/08,2008,403 HWY 30 HWY W Apt APT 3,MOUNT VERNON,113,"Cooking fire, confined to container","403 HWY 30 HWY W Apt APT 3, MOUNT VERNON, Iowa",41.9161977,-91.4171189
57013,Linn,Mount Vernon Fire Department,0:08,8,10/19/09,2009,554 LINN RIDGE RD,MOUNT VERNON,111,Building fire,"554 LINN RIDGE RD, MOUNT VERNON, Iowa",41.977737,-91.418828
57013,Linn,Mount Vernon Fire Department,0:05,5,3/1/10,2010,600 1ST ST W,MOUNT VERNON,113,"Cooking fire, confined to container","600 1ST ST W, MOUNT VERNON, Iowa",41.9246398,-91.4266034
57013,Linn,Mount Vernon Fire Department,0:06,6,4/17/10,2010,310 OLD LINCOLN DR,MOUNT VERNON,111,Building fire,"310 OLD LINCOLN DR, MOUNT VERNON, Iowa",Not Found,
57013,Linn,Mount Vernon Fire Department,0:06,6,4/23/10,2010,835 HWY 30 HWY W,MOUNT VERNON,112,Fires in structure other than in a building,"835 HWY 30 HWY W, MOUNT VERNON, Iowa",41.9171933,-91.4490182
57013,Linn,Mount Vernon Fire Department,0:06,6,4/29/10,2010,216 a av AV SE,MOUNT VERNON,111,Building fire,"216 a av AV SE, MOUNT VERNON, Iowa",41.5722593,-90.5849999
57013,Linn,Mount Vernon Fire Department,0:05,5,6/12/10,2010,810 commons CL,MOUNT VERNON,113,"Cooking fire, confined to container","810 commons CL, MOUNT VERNON, Iowa",41.9265813,-91.4249699
