Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Physician_Profile_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category
ROY,"",LIDTKE,"3307 290th St","",Elberon,52225,"Doctor of Podiatric Medicine","Podiatric Medicine & Surgery Service Providers/ Podiatrist",107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,06/04/2014,GNRL
ROY,"",LIDTKE,"3307 290th St","",Elberon,52225,"Doctor of Podiatric Medicine","Podiatric Medicine & Surgery Service Providers/ Podiatrist",107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,7250,05/07/2014,GNRL
ROY,"",LIDTKE,"3307 290th St","",Elberon,52225,"Doctor of Podiatric Medicine","Podiatric Medicine & Surgery Service Providers/ Podiatrist",107860,"RIKCO INTERNATIONAL, LLC",WI,100000010754,444.2,10/01/2014,GNRL
STEVEN,R,LENTZ,"200 HAWKINS DR","","IOWA CITY",52242,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,3492.10,08/18/2013,GNRL
STEVEN,R,LENTZ,"200 HAWKINS DR","","IOWA CITY",52242,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,73.37,08/18/2013,GNRL
STEVEN,R,LENTZ,"200 HAWKINS DR","","IOWA CITY",52242,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,788.40,09/21/2013,GNRL
STEVEN,R,LENTZ,"200 HAWKINS DR","","IOWA CITY",52242,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,88.88,09/22/2013,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,4125,07/01/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,217,06/21/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,344.61,10/21/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,4125,01/01/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,549.89,10/21/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,21.32,10/21/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,357.54,06/20/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,269,06/21/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,269,06/20/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,290,06/21/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,207,06/22/2014,GNRL
STEVEN,R,LENTZ,"2119 SLAGLE CIR","","IOWA CITY",52246,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Hematology",1054796,"Novo Nordisk AS","",100000000163,5647.61,10/21/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals, Ltd",CA,100000010476,342,09/17/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals US, Inc.",CA,100000010813,309.69,12/04/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals, Ltd",CA,100000010476,37,09/18/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals US, Inc.",CA,100000010813,92.32,12/04/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals US, Inc.",CA,100000010813,578,12/04/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals, Ltd",CA,100000010476,100,09/17/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals, Ltd",CA,100000010476,50,09/18/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals, Ltd",CA,100000010476,33,09/18/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals US, Inc.",CA,100000010813,331.59,12/04/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,14,02/13/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals, Ltd",CA,100000010476,27,09/18/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"Actelion Pharmaceuticals, Ltd",CA,100000010476,1754.77,09/17/2014,GNRL
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,18750.00,10/11/2013,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,5375.00,11/13/2013,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,1675.00,12/05/2013,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,7312.50,11/27/2013,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,5046.00,02/21/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,163.00,08/15/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,2625.00,03/06/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,956.00,08/15/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,1620.00,08/15/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,1253.00,09/05/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,1065.00,08/08/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,3441.00,10/24/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,5212.00,08/15/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,4706.00,09/05/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,6682.00,09/05/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,2625.00,03/06/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,2625.00,03/06/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,5324.00,05/23/2014,RSRCH
SIF,"",HANSDOTTIR,"200 HAWKINS DR","","IOWA CITY",52242-1009,"Medical Doctor","Allopathic & Osteopathic Physicians/ Internal Medicine/ Pulmonary Disease",1045914,"United Therapeutics Corporation",NC,100000010739,7284.00,08/15/2014,RSRCH
MICHAEL,JOSEPH,PAGE,"1212 PLEASANT ST","STE 211","DES MOINES",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Cadence Pharmaceuticals, Inc.",CA,100000005571,2500.00,09/10/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 PLEASANT ST","STE 211","DES MOINES",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Cadence Pharmaceuticals, Inc.",CA,100000005571,3.77,09/10/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 PLEASANT ST","STE 211","DES MOINES",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Cadence Pharmaceuticals, Inc.",CA,100000005571,2500.00,11/19/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 PLEASANT ST","STE 211","DES MOINES",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Cadence Pharmaceuticals, Inc.",CA,100000005571,2500.00,09/26/2013,GNRL
Michael,"",Page,"1212 Pleasant Street","Suite 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Pacira Pharmaceuticals Incorporated",NJ,100000000135,500.00,12/12/2013,GNRL
Michael,"",Page,"1212 Pleasant Street","Suite 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Pacira Pharmaceuticals Incorporated",NJ,100000000135,135.04,11/20/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Medtronic USA, Inc.",MN,100000010383,86.24,08/28/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Medtronic USA, Inc.",MN,100000010383,8.43,11/18/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Medtronic USA, Inc.",MN,100000010383,1.31,11/19/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Medtronic USA, Inc.",MN,100000010383,6.12,12/04/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Medtronic USA, Inc.",MN,100000010383,8.99,11/22/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Medtronic USA, Inc.",MN,100000010383,6.18,09/03/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Medtronic USA, Inc.",MN,100000010383,7.52,12/11/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1410 SW Tradition Dr","Ste. 280",Ankeny,50023,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,1300.00,10/30/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,98.76,11/07/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,2500.00,11/21/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,358.54,09/16/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,21.33,08/13/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,34.00,09/27/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,6.62,12/19/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,165.00,12/18/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,55.96,08/13/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,49.97,10/17/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,20.27,09/17/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,26.41,09/27/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,36.00,08/29/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,413.00,12/18/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,21.19,12/12/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,136.06,12/18/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,162.36,10/17/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,20.33,08/13/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,18.47,08/14/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,394.44,09/16/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1410 SW Tradition Dr","Ste. 280",Ankeny,50023,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,147.00,10/10/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,527.72,12/18/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,36.00,11/22/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,2500.00,10/17/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,2500.00,11/26/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,745.67,08/12/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,250.00,10/25/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,58.60,12/05/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,162.36,12/12/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,19.13,11/13/2013,GNRL
MICHAEL,JOSEPH,PAGE,"1212 Pleasant St","Ste 211","Des Moines",50309,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,40.25,10/03/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,36.00,10/31/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,60.00,08/22/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,368.96,11/12/2013,GNRL
MICHAEL,JOSEPH,PAGE,"6800 LAKE DRIVE","STE 250","WEST DES MOINES",50266-2504,"Medical Doctor","Allopathic & Osteopathic Physicians/ Colon & Rectal Surgery",103422,"Salix Pharmaceuticals, Ltd",NC,100000010796,5000.00,09/03/2013,GNRL
