GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
142942902000000,SW 405,RESIDENTIAL,21300,0,21300,38200,0,59500
142942902100000,SW 405,RESIDENTIAL,24300,0,24300,88000,0,112300
142942902200000,SW 405,RESIDENTIAL,21300,0,21300,59400,0,80700
142943000200000,SW 405,RESIDENTIAL,21500,0,21500,50900,0,72400
142943000300000,SW 405,RESIDENTIAL,21500,0,21500,62300,0,83800
142943000400000,SW 405,RESIDENTIAL,21500,0,21500,77400,0,98900
142943000500000,SW 405,RESIDENTIAL,21500,0,21500,72800,0,94300
142943000600000,SW 405,RESIDENTIAL,21500,0,21500,58800,0,80300
142943000700000,SW 405,RESIDENTIAL,21500,0,21500,58600,0,80100
142943000800000,SW 405,RESIDENTIAL,20000,0,20000,75500,0,95500
142943000900000,CHURCH,EXEMPT,0,150000,150000,0,527600,677600
142943100100000,SW 403,RESIDENTIAL,20300,0,20300,59900,0,80200
142943100200000,SW 403,RESIDENTIAL,16500,0,16500,61500,0,78000
142943100300000,SW 403,RESIDENTIAL,16500,0,16500,42300,0,58800
142943100400000,SW 403,RESIDENTIAL,16500,0,16500,41300,0,57800
142943100500000,SW 403,RESIDENTIAL,16500,0,16500,68200,0,84700
142943100600000,SW 403,RESIDENTIAL,16500,0,16500,72800,0,89300
142943100700000,SW 403,RESIDENTIAL,12400,0,12400,29300,0,41700
142943100800000,SW 403,RESIDENTIAL,12400,0,12400,55200,0,67600
142943100900000,SW 403,RESIDENTIAL,12400,0,12400,37400,0,49800
142943101000000,SW 403,RESIDENTIAL,12400,0,12400,47600,0,60000
142943101100000,SW 403,RESIDENTIAL,16500,0,16500,42700,0,59200
142943200100000,SW 403,RESIDENTIAL,17600,0,17600,52100,0,69700
142943200200000,VACANT LAND,INDUSTRIAL,0,3900,3900,0,0,3900
142943200300000,VACANT LAND,INDUSTRIAL,0,39500,39500,0,0,39500
142943200400000,SW 403,RESIDENTIAL,19600,0,19600,44400,0,64000
142943200500000,SW 403,RESIDENTIAL,17600,0,17600,32200,0,49800
142943200600000,SW 403,RESIDENTIAL,17600,0,17600,56600,0,74200
142943200700000,SW 403,RESIDENTIAL,17600,0,17600,45400,0,63000
142943200800000,SW 403,RESIDENTIAL,17600,0,17600,43500,0,61100
142943200900000,SW 403,RESIDENTIAL,17600,0,17600,67100,0,84700
142943201000000,SW 403,RESIDENTIAL,17800,0,17800,119800,0,137600
142943201100000,SW 403,RESIDENTIAL,15500,0,15500,0,0,15500
142943201300000,SW 403,RESIDENTIAL,17600,0,17600,96600,0,114200
142943201400000,SW 403,RESIDENTIAL,17600,0,17600,96600,0,114200
142943300100000,OFFICE,COMMERCIAL,0,22600,22600,0,88900,111500
142943300200000,SHOP,COMMERCIAL,0,11900,11900,0,47400,59300
142943300300000,SHOP,COMMERCIAL,0,12300,12300,0,26900,39200
142943300400000,SHOP,COMMERCIAL,0,21300,21300,0,102700,124000
142943300500000,WAREHOUSE,COMMERCIAL,0,41400,41400,0,108200,149600
142943300600000,WAREHOUSE,COMMERCIAL,0,48000,48000,0,194300,242300
142943300700000,SW 405,RESIDENTIAL,13100,0,13100,0,0,13100
142943300800000,SW 405,RESIDENTIAL,13200,0,13200,31400,0,44600
142945100100000,SW 403,RESIDENTIAL,16100,0,16100,31200,0,47300
142945100200000,SW 403,RESIDENTIAL,16900,0,16900,62700,0,79600
142945100300000,SW 403,RESIDENTIAL,16500,0,16500,44700,0,61200
142945200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142945200200000,VACANT LAND,INDUSTRIAL,0,2400,2400,0,0,2400
142945300100000,FOOD GRADE;INDUST,INDUSTRIAL,0,678200,678200,0,3272900,3951100
142945300102000,BILLBOARD(BLL),COMMERCIAL,0,0,0,0,16000,16000
142945400100000,SW 405,RESIDENTIAL,18700,0,18700,48500,0,67200
142945400200000,BARS/LOUNGE,COMMERCIAL,0,49000,49000,0,109200,158200
142945400300000,SW 405,RESIDENTIAL,65600,0,65600,98800,0,164400
142945400400000,WAREHOUSE,COMMERCIAL,0,183800,183800,0,807300,991100
142945500100000,SW 403,RESIDENTIAL,16800,0,16800,33800,0,50600
142945500200000,SW 403,RESIDENTIAL,16800,0,16800,35800,0,52600
142945500300000,SW 403,RESIDENTIAL,16800,0,16800,25300,0,42100
142945500400000,SW 403,RESIDENTIAL,16800,0,16800,28400,0,45200
142945500500000,SW 403,RESIDENTIAL,16800,0,16800,36200,0,53000
142945500600000,SW 403,RESIDENTIAL,16800,0,16800,40200,0,57000
142945500700000,SW 403,RESIDENTIAL,16800,0,16800,44700,0,61500
142945500800000,SW 403,RESIDENTIAL,16800,0,16800,43900,0,60700
142945500900000,WAREHOUSE,COMMERCIAL,0,16800,16800,0,125800,142600
142945501000000,VACANT LAND,COMMERCIAL,0,16800,16800,0,0,16800
142945501002000,WAREHOUSE,COMMERCIAL,0,0,0,0,118600,118600
142945501100000,VACANT LAND,COMMERCIAL,0,41000,41000,0,0,41000
142945501202000,WAREHOUSE,COMMERCIAL,0,0,0,0,112500,112500
142945600100000,WAREHOUSE,COMMERCIAL,0,16800,16800,0,131100,147900
142945600200000,FOOD GRADE;INDUST,INDUSTRIAL,0,19300,19300,0,84500,103800
142945600300000,WAREHOUSE,COMMERCIAL,0,80400,80400,0,342400,422800
142945600400000,SW 403,RESIDENTIAL,16800,0,16800,44100,0,60900
142945600500000,SW 403,RESIDENTIAL,16800,0,16800,76400,0,93200
142945600600000,SW 403,RESIDENTIAL,16800,0,16800,23800,0,40600
142945600700000,SW 403,RESIDENTIAL,16800,0,16800,28800,0,45600
142945600800000,SW 403,RESIDENTIAL,16800,0,16800,77600,0,94400
142945600900000,SW 403,RESIDENTIAL,16800,0,16800,60600,0,77400
142945601000000,SW 403,RESIDENTIAL,16800,0,16800,58600,0,75400
142945601100000,SW 403,RESIDENTIAL,16800,0,16800,65500,0,82300
142945601200000,SW 403,RESIDENTIAL,16800,0,16800,71800,0,88600
142945601300000,SW 403,RESIDENTIAL,16800,0,16800,53600,0,70400
142945601400000,VACANT LAND,INDUSTRIAL,0,5300,5300,0,0,5300
142945700100000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142945800100000,FOOD GRADE;INDUST,INDUSTRIAL,0,43000,43000,0,1078100,1121100
142945800200000,VACANT LAND,INDUSTRIAL,0,1300,1300,0,0,1300
142945800300000,FOOD GRADE;INDUST,INDUSTRIAL,0,44500,44500,0,0,44500
142945800400000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142945900100000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142945900200000,VACANT LAND,COMMERCIAL,0,50400,50400,0,0,50400
142945900300000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142945900400000,VACANT LAND,COMMERCIAL,0,55400,55400,0,0,55400
142946000100000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142946000200000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142946000300000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142946000400000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142946000500000,VACANT LAND,COMMERCIAL,0,67200,67200,0,0,67200
142946000600000,VACANT LAND,COMMERCIAL,0,33600,33600,0,0,33600
142946000700000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142946000800000,VACANT LAND,COMMERCIAL,0,16700,16700,0,0,16700
142946100200000,SW 404,RESIDENTIAL,8600,0,8600,34200,0,42800
142946100300000,SHOP,COMMERCIAL,0,23600,23600,0,50000,73600
142946100400000,BARS/LOUNGE,COMMERCIAL,0,18200,18200,0,60100,78300
142946100500000,SW 404,RESIDENTIAL,19100,0,19100,57800,0,76900
142946100600000,SW 404,RESIDENTIAL,16900,0,16900,33000,0,49900
142946100700000,SW 404,RESIDENTIAL,16900,0,16900,60100,0,77000
142946200100000,SW 404,RESIDENTIAL,23000,0,23000,83000,0,106000
142946200200000,SW 404,RESIDENTIAL,15400,0,15400,57800,0,73200
142946200300000,SW 404,RESIDENTIAL,64300,0,64300,0,0,64300
142946200400000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142947600100000,SW 403,RESIDENTIAL,12285,0,12285,57615,0,69900
142947600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142947600300000,SW 403,RESIDENTIAL,12600,0,12600,42900,0,55500
142947600400000,SW 403,RESIDENTIAL,11500,0,11500,68900,0,80400
142947600500000,SW 403,RESIDENTIAL,11500,0,11500,54400,0,65900
142947600600000,SW 403,RESIDENTIAL,11500,0,11500,59300,0,70800
142947600700000,SW 403,RESIDENTIAL,11500,0,11500,67900,0,79400
142947700200000,SW 403,RESIDENTIAL,15800,0,15800,39500,0,55300
142947700300000,SW 403,RESIDENTIAL,13700,0,13700,60000,0,73700
142947700400000,SW 403,RESIDENTIAL,17200,0,17200,66100,0,83300
142947700500000,SW 403,RESIDENTIAL,15000,0,15000,39700,0,54700
142947700700000,SW 403,RESIDENTIAL,16800,0,16800,78900,0,95700
142947700800000,SW 403,RESIDENTIAL,16400,0,16400,42500,0,58900
142947701100000,SW 403,RESIDENTIAL,16800,0,16800,118900,0,135700
142947800100000,SW 403,RESIDENTIAL,15800,0,15800,58400,0,74200
142947800200000,SW 403,RESIDENTIAL,18000,0,18000,114900,0,132900
142947800300000,SW 403,RESIDENTIAL,12100,0,12100,48100,0,60200
142947800400000,SW 403,RESIDENTIAL,11600,0,11600,59100,0,70700
142947800500000,SW 403,RESIDENTIAL,11000,0,11000,62800,0,73800
142947800600000,SW 403,RESIDENTIAL,16100,0,16100,33100,0,49200
142947800700000,SW 403,RESIDENTIAL,15800,0,15800,34700,0,50500
142947900100000,SW 403,RESIDENTIAL,12000,0,12000,46800,0,58800
142947900200000,SW 403,RESIDENTIAL,17200,0,17200,39200,0,56400
142947900300000,SW 403,RESIDENTIAL,18100,0,18100,113800,0,131900
142948000400000,VACANT LAND,COMMERCIAL,0,25500,25500,0,0,25500
142948000500000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142948000600000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142948000602000,BILLBOARD(BLL),COMMERCIAL,0,0,0,0,10300,10300
142948100100000,SHOP,COMMERCIAL,0,65700,65700,0,85500,151200
142948100200000,SHOP,COMMERCIAL,0,22000,22000,0,80500,102500
142948100300000,SW 403,RESIDENTIAL,18600,0,18600,41600,0,60200
142948100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142948100500000,SHOP,COMMERCIAL,0,19100,19100,0,77600,96700
142948100600000,VACANT LAND,COMMERCIAL,0,20600,20600,0,0,20600
142948100800000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142948200100000,SW 403,RESIDENTIAL,16800,0,16800,79500,0,96300
142948200200000,SW 403,RESIDENTIAL,16800,0,16800,91500,0,108300
142948200300000,SW 403,RESIDENTIAL,16800,0,16800,55000,0,71800
142948200400000,SW 403,RESIDENTIAL,16800,0,16800,61500,0,78300
142948200500000,SW 403,RESIDENTIAL,16800,0,16800,42400,0,59200
142948200600000,SW 403,RESIDENTIAL,16800,0,16800,48800,0,65600
142948200700000,SW 403,RESIDENTIAL,16800,0,16800,54300,0,71100
142948201100000,VACANT LAND,COMMERCIAL,0,19300,19300,0,0,19300
142948201200000,VACANT LAND,COMMERCIAL,0,16000,16000,0,0,16000
142948201300000,SW 403,RESIDENTIAL,16800,0,16800,41000,0,57800
142948201400000,SW 403,RESIDENTIAL,16800,0,16800,46200,0,63000
142948201500000,SW 403,RESIDENTIAL,16800,0,16800,42200,0,59000
142948201600000,SW 403,RESIDENTIAL,16800,0,16800,72300,0,89100
142948201700000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142948201800000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142948201900000,EDUCATIONAL/COLLEGE,COMMERCIAL,0,38100,38100,0,35700,73800
142948202000000,VACANT LAND,COMMERCIAL,0,7800,7800,0,0,7800
142948300100000,SW 403,RESIDENTIAL,11800,0,11800,47000,0,58800
142948300200000,SW 403,RESIDENTIAL,11000,0,11000,26600,0,37600
142948300300000,SW 403,RESIDENTIAL,11000,0,11000,24100,0,35100
142948300400000,SW 403,RESIDENTIAL,13400,0,13400,29300,0,42700
142948300500000,SW 403,RESIDENTIAL,17100,0,17100,73500,0,90600
142948300600000,SW 403,RESIDENTIAL,17100,0,17100,55600,0,72700
142948300700000,SW 403,RESIDENTIAL,17100,0,17100,56600,0,73700
142948300800000,SW 403,RESIDENTIAL,15000,0,15000,56400,0,71400
142948300900000,SW 403,RESIDENTIAL,15000,0,15000,70600,0,85600
142948301000000,SW 403,RESIDENTIAL,15000,0,15000,64200,0,79200
142948301100000,SW 403,RESIDENTIAL,13100,0,13100,54800,0,67900
142948301200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142948301300000,VACANT LAND,COMMERCIAL,0,18000,18000,0,0,18000
142948301400000,VACANT LAND,COMMERCIAL,0,20300,20300,0,0,20300
142948400200000,WAREHOUSE,COMMERCIAL,0,179000,179000,0,310300,489300
142948500300000,WAREHOUSE,INDUSTRIAL,0,207000,207000,0,1125400,1332400
142948500500000,WAREHOUSE,COMMERCIAL,0,86100,86100,0,181900,268000
142948500600000,VACANT LAND,COMMERCIAL,0,136800,136800,0,0,136800
142948500602000,WAREHOUSE,COMMERCIAL,0,0,0,0,120600,120600
142948500602001,WAREHOUSE,COMMERCIAL,0,0,0,0,106800,106800
142948500700000,MATERIALS MFG;INDUST,INDUSTRIAL,0,185400,185400,0,429200,614600
142948500900000,VACANT LAND,COMMERCIAL,0,36000,36000,0,0,36000
142948501000000,VACANT LAND,COMMERCIAL,0,59200,59200,0,0,59200
142948501200000,VACANT LAND,INDUSTRIAL,0,8000,8000,0,0,8000
142948501400000,CONC/ASPH;INDUSTRIAL,INDUSTRIAL,0,39200,39200,0,19900,59100
142948501600000,VACANT LAND,INDUSTRIAL,0,14000,14000,0,0,14000
142948501700000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142948501900000,CONC/ASPH;INDUSTRIAL,INDUSTRIAL,0,566400,566400,0,699300,1265700
142948502000000,OFFICE,COMMERCIAL,0,245000,245000,0,435100,680100
142948600100000,VACANT LAND,INDUSTRIAL,0,92600,92600,0,0,92600
142948600200000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142948600300000,WAREHOUSE,COMMERCIAL,0,56000,56000,0,181400,237400
142948600400000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142948600500000,CENTRALLY ASSESSED,OTHER,0,0,0,0,0,0
142948700600000,OFFICE,COMMERCIAL,0,111100,111100,0,129400,240500
142948800300000,SHOP,COMMERCIAL,0,87500,87500,0,462700,550200
143010100100000,NW 324,RESIDENTIAL,26200,0,26200,115200,0,141400
143010100200000,NW 324,RESIDENTIAL,51100,0,51100,158300,0,209400
143010100300000,NW 324,RESIDENTIAL,19000,0,19000,83600,0,102600
143010100400000,NW 324,RESIDENTIAL,19000,0,19000,61900,0,80900
143010100500000,NW 324,RESIDENTIAL,18900,0,18900,74900,0,93800
143010100600000,NW 324,RESIDENTIAL,20400,0,20400,81000,0,101400
143010100700000,NW 324,RESIDENTIAL,20400,0,20400,87900,0,108300
143010100800000,NW 324,RESIDENTIAL,20400,0,20400,88200,0,108600
143010100900000,NW 324,RESIDENTIAL,20400,0,20400,76400,0,96800
143010101000000,NW 324,RESIDENTIAL,20400,0,20400,83800,0,104200
143010101100000,NW 324,RESIDENTIAL,20400,0,20400,53400,0,73800
143010101200000,NW 324,RESIDENTIAL,20400,0,20400,97000,0,117400
143010101300000,NW 324,RESIDENTIAL,26500,0,26500,143700,0,170200
143010101400000,NW 324,RESIDENTIAL,20400,0,20400,67000,0,87400
143010101500000,NW 324,RESIDENTIAL,20400,0,20400,97800,0,118200
143010101600000,NW 324,RESIDENTIAL,20400,0,20400,84300,0,104700
143010101700000,NW 324,RESIDENTIAL,23000,0,23000,92100,0,115100
143010101800000,NW 324,RESIDENTIAL,23000,0,23000,95000,0,118000
143010101900000,NW 324,RESIDENTIAL,20400,0,20400,47700,0,68100
143010102000000,NW 324,RESIDENTIAL,20400,0,20400,99200,0,119600
143010102100000,NW 324,RESIDENTIAL,20400,0,20400,71900,0,92300
143010102200000,NW 324,RESIDENTIAL,20400,0,20400,115800,0,136200
143010102300000,NW 324,RESIDENTIAL,19700,0,19700,108400,0,128100
143010102400000,NW 324,RESIDENTIAL,19900,0,19900,81200,0,101100
143010102500000,NW 324,RESIDENTIAL,27400,0,27400,79000,0,106400
143010102600000,NW 324,RESIDENTIAL,24800,0,24800,97100,0,121900
143010102700000,NW 324,RESIDENTIAL,26700,0,26700,109200,0,135900
143010102800000,NW 324,RESIDENTIAL,29300,0,29300,111900,0,141200
143010102900000,NW 324,RESIDENTIAL,29300,0,29300,28300,0,57600
143010103000000,NW 324,RESIDENTIAL,32500,0,32500,87100,0,119600
143010103100000,NW 324,RESIDENTIAL,24400,0,24400,109000,0,133400
143010103200000,NW 324,RESIDENTIAL,31400,0,31400,114600,0,146000
143010103300000,NW 324,RESIDENTIAL,29300,0,29300,123800,0,153100
143010103400000,NW 324,RESIDENTIAL,24400,0,24400,100800,0,125200
143010103500000,NW 324,RESIDENTIAL,24400,0,24400,93400,0,117800
143010103600000,NW 324,RESIDENTIAL,29300,0,29300,95400,0,124700
143010103700000,NW 324,RESIDENTIAL,24400,0,24400,92800,0,117200
143010103800000,NW 324,RESIDENTIAL,26800,0,26800,114600,0,141400
143010103900000,NW 324,RESIDENTIAL,27700,0,27700,89800,0,117500
143010104000000,NW 324,RESIDENTIAL,25000,0,25000,82500,0,107500
143010104100000,NW 324,RESIDENTIAL,28000,0,28000,94000,0,122000
143010104200000,NW 324,RESIDENTIAL,27700,0,27700,110600,0,138300
143010200100000,NW 324,RESIDENTIAL,18900,0,18900,74500,0,93400
143010200200000,NW 324,RESIDENTIAL,24700,0,24700,68000,0,92700
143010200300000,CHURCH,EXEMPT,0,455400,455400,0,3381800,3837200
143010200400000,NW 324,RESIDENTIAL,50300,0,50300,116000,0,166300
143010200500000,NW 324,RESIDENTIAL,24200,0,24200,96200,0,120400
143010200600000,NW 324,RESIDENTIAL,24200,0,24200,75500,0,99700
143010200700000,NW 324,RESIDENTIAL,21400,0,21400,92700,0,114100
143010200800000,NW 324,RESIDENTIAL,21400,0,21400,105800,0,127200
143010200900000,NW 324,RESIDENTIAL,21400,0,21400,91000,0,112400
143010201000000,NW 324,RESIDENTIAL,30100,0,30100,136000,0,166100
143010201100000,NW 324,RESIDENTIAL,28100,0,28100,107100,0,135200
143010201200000,NW 324,RESIDENTIAL,24500,0,24500,60900,0,85400
143010201300000,NW 324,RESIDENTIAL,24500,0,24500,81800,0,106300
143010201400000,NW 324,RESIDENTIAL,24500,0,24500,64100,0,88600
143010201500000,NW 324,RESIDENTIAL,24500,0,24500,86700,0,111200
143010201600000,NW 324,RESIDENTIAL,24500,0,24500,65000,0,89500
143010201700000,NW 324,RESIDENTIAL,26900,0,26900,74900,0,101800
143010201800000,NW 324,RESIDENTIAL,26500,0,26500,86100,0,112600
143010201900000,NW 324,RESIDENTIAL,31900,0,31900,46000,0,77900
143010202000000,NW 324,RESIDENTIAL,51700,0,51700,119300,0,171000
143010202100000,NW 324,RESIDENTIAL,30200,0,30200,69500,0,99700
143010202200000,NW 324,RESIDENTIAL,25000,0,25000,85600,0,110600
143010202300000,NW 324,EXEMPT,0,59100,59100,0,80500,139600
143010202400000,NW 324,RESIDENTIAL,20100,0,20100,89800,0,109900
143010202500000,NW 324,RESIDENTIAL,19400,0,19400,87900,0,107300
143010202600000,NW 324,RESIDENTIAL,18800,0,18800,89900,0,108700
143010202700000,NW 324,RESIDENTIAL,20400,0,20400,88000,0,108400
143010202800000,NW 324,RESIDENTIAL,20400,0,20400,85000,0,105400
143010202900000,NW 324,RESIDENTIAL,20400,0,20400,79900,0,100300
143010203000000,NW 324,RESIDENTIAL,23000,0,23000,97200,0,120200
143010203100000,NW 324,RESIDENTIAL,23000,0,23000,119800,0,142800
143010203200000,NW 324,RESIDENTIAL,20400,0,20400,113700,0,134100
143010203300000,NW 324,RESIDENTIAL,20400,0,20400,84200,0,104600
143010203400000,NW 324,RESIDENTIAL,20400,0,20400,109100,0,129500
143010203500000,NW 324,RESIDENTIAL,20400,0,20400,91900,0,112300
143010203600000,NW 324,RESIDENTIAL,20400,0,20400,81100,0,101500
143010203700000,NW 324,RESIDENTIAL,20400,0,20400,71400,0,91800
143010203800000,NW 324,RESIDENTIAL,20400,0,20400,86000,0,106400
143010203900000,NW 324,RESIDENTIAL,20400,0,20400,90100,0,110500
143010204000000,NW 324,RESIDENTIAL,23000,0,23000,106400,0,129400
143010204100000,NW 324,RESIDENTIAL,23000,0,23000,84500,0,107500
143010204200000,NW 324,RESIDENTIAL,20400,0,20400,68500,0,88900
143010204300000,NW 324,RESIDENTIAL,20400,0,20400,88900,0,109300
143010300100000,NW 324,RESIDENTIAL,40300,0,40300,29500,0,69800
143010300200000,NW 324,RESIDENTIAL,22900,0,22900,97600,0,120500
143010300300000,NW 324,RESIDENTIAL,27100,0,27100,102300,0,129400
143010300400000,NW 324,RESIDENTIAL,27400,0,27400,89100,0,116500
143010300500000,NW 324,RESIDENTIAL,27300,0,27300,83400,0,110700
143010300600000,NW 324,RESIDENTIAL,21400,0,21400,85500,0,106900
143010300700000,NW 324,RESIDENTIAL,21400,0,21400,102800,0,124200
143010300800000,NW 324,RESIDENTIAL,24500,0,24500,92600,0,117100
143010300900000,NW 324,RESIDENTIAL,24500,0,24500,69300,0,93800
143010301000000,NW 324,RESIDENTIAL,24500,0,24500,46400,0,70900
143010301100000,NW 324,RESIDENTIAL,24500,0,24500,81000,0,105500
143010301200000,NW 324,RESIDENTIAL,24500,0,24500,73400,0,97900
143010301300000,NW 324,RESIDENTIAL,24500,0,24500,63500,0,88000
143010301400000,NW 324,RESIDENTIAL,31900,0,31900,87700,0,119600
143010301500000,NW 324,RESIDENTIAL,27600,0,27600,78700,0,106300
143010301600000,NW 324,RESIDENTIAL,24900,0,24900,26700,0,51600
143010400100000,CARWASH,COMMERCIAL,0,62000,62000,0,148800,210800
143012600100000,NW 324,RESIDENTIAL,52200,0,52200,107000,0,159200
143012600200000,NW 324,RESIDENTIAL,31700,0,31700,133400,0,165100
143012600300000,NW 324,RESIDENTIAL,24300,0,24300,100500,0,124800
143012600400000,NW 324,RESIDENTIAL,28900,0,28900,137000,0,165900
143012600500000,NW 324,RESIDENTIAL,28900,0,28900,99900,0,128800
143012600600000,NW 324,RESIDENTIAL,24700,0,24700,74400,0,99100
143012600700000,NW 324,RESIDENTIAL,24000,0,24000,98500,0,122500
143012600800000,NW 324,RESIDENTIAL,24000,0,24000,65200,0,89200
143012600900000,NW 324,RESIDENTIAL,24000,0,24000,108300,0,132300
143012601000000,NW 324,RESIDENTIAL,24000,0,24000,101000,0,125000
143012601100000,NW 324,RESIDENTIAL,24000,0,24000,87600,0,111600
143012601200000,NW 324,RESIDENTIAL,24000,0,24000,92000,0,116000
143012601300000,NW 324,RESIDENTIAL,26200,0,26200,114800,0,141000
143012601400000,NW 324,RESIDENTIAL,28000,0,28000,107900,0,135900
143012601500000,NW 324,RESIDENTIAL,24500,0,24500,75200,0,99700
143012700100000,NW 324,RESIDENTIAL,23100,0,23100,101500,0,124600
143012700200000,NW 324,RESIDENTIAL,23500,0,23500,115000,0,138500
143012700300000,NW 324,RESIDENTIAL,30500,0,30500,116400,0,146900
143012700400000,NW 324,RESIDENTIAL,22300,0,22300,99100,0,121400
143012700500000,NW 324,RESIDENTIAL,22600,0,22600,95300,0,117900
143012700600000,NW 324,RESIDENTIAL,22600,0,22600,88700,0,111300
143012700700000,NW 324,RESIDENTIAL,22600,0,22600,79400,0,102000
143012700800000,NW 324,RESIDENTIAL,22600,0,22600,89600,0,112200
143012700900000,NW 324,RESIDENTIAL,22600,0,22600,94400,0,117000
143012701000000,NW 324,RESIDENTIAL,22600,0,22600,95500,0,118100
143012701100000,NW 324,RESIDENTIAL,21800,0,21800,99600,0,121400
143012701200000,NW 324,RESIDENTIAL,21100,0,21100,78600,0,99700
143012701300000,NW 324,RESIDENTIAL,25500,0,25500,84100,0,109600
143012701400000,NW 324,RESIDENTIAL,24800,0,24800,94000,0,118800
143012701500000,NW 324,RESIDENTIAL,21600,0,21600,93000,0,114600
143012701600000,NW 324,RESIDENTIAL,22700,0,22700,97800,0,120500
143012701700000,NW 324,RESIDENTIAL,22600,0,22600,67100,0,89700
143012701800000,NW 324,RESIDENTIAL,22600,0,22600,77400,0,100000
143012701900000,NW 324,RESIDENTIAL,22600,0,22600,93800,0,116400
143012702000000,NW 324,RESIDENTIAL,22600,0,22600,104900,0,127500
143012702100000,NW 324,RESIDENTIAL,22800,0,22800,79900,0,102700
143012702200000,NW 324,RESIDENTIAL,27000,0,27000,118900,0,145900
143012702300000,NW 324,RESIDENTIAL,26400,0,26400,113600,0,140000
143012702400000,NW 324,RESIDENTIAL,22300,0,22300,95000,0,117300
143012702500000,NW 324,RESIDENTIAL,22300,0,22300,96800,0,119100
143012702600000,NW 324,RESIDENTIAL,22300,0,22300,91200,0,113500
143012702700000,NW 324,RESIDENTIAL,22300,0,22300,126200,0,148500
143012702800000,NW 324,RESIDENTIAL,22300,0,22300,80300,0,102600
